F_level,final_action_dates,visa_bulletin_date,table_type,raw_value,status,visa_wait_time
1,2014-12-15,2023-07-01,final_action,15DEC14,F,8.542094455852157
4,2008-02-01,2023-06-01,dates_for_filing,01FEB08,F,15.329226557152635
3,2010-02-08,2023-06-01,dates_for_filing,08FEB10,F,13.308692676249144
2B,2017-01-01,2023-06-01,dates_for_filing,01JAN17,F,6.412046543463381
2A,2023-06-01,2023-06-01,dates_for_filing,C,C,0.0
1,2017-01-01,2023-06-01,dates_for_filing,01JAN17,F,6.412046543463381
4,2007-04-08,2023-06-01,final_action,08APR07,F,16.147843942505133
3,2008-12-08,2023-06-01,final_action,08DEC08,F,14.477754962354553
2B,2015-09-22,2023-06-01,final_action,22SEP15,F,7.690622861054073
2A,2020-09-08,2023-06-01,final_action,08SEP20,F,2.726899383983573
1,2014-12-15,2023-06-01,final_action,15DEC14,F,8.459958932238193
1,2017-01-01,2023-05-01,dates_for_filing,01JAN17,F,6.327173169062286
3,2010-02-08,2023-05-01,dates_for_filing,08FEB10,F,13.22381930184805
2B,2017-01-01,2023-05-01,dates_for_filing,01JAN17,F,6.327173169062286
2A,2023-05-01,2023-05-01,dates_for_filing,C,C,0.0
4,2008-02-01,2023-05-01,dates_for_filing,01FEB08,F,15.24435318275154
4,2007-04-08,2023-05-01,final_action,08APR07,F,16.06297056810404
2A,2020-09-08,2023-05-01,final_action,08SEP20,F,2.642026009582478
1,2014-12-15,2023-05-01,final_action,15DEC14,F,8.375085557837098
3,2008-12-08,2023-05-01,final_action,08DEC08,F,14.392881587953456
2B,2015-09-22,2023-05-01,final_action,22SEP15,F,7.605749486652978
2A,2020-09-08,2023-04-01,final_action,08SEP20,F,2.5598904859685145
2B,2015-09-22,2023-04-01,final_action,22SEP15,F,7.523613963039014
3,2008-11-22,2023-04-01,final_action,22NOV08,F,14.354551676933607
4,2007-03-22,2023-04-01,final_action,22MAR07,F,16.027378507871322
1,2016-08-08,2023-04-01,dates_for_filing,08AUG16,F,6.6447638603696095
2A,2023-04-01,2023-04-01,dates_for_filing,C,C,0.0
2B,2017-01-01,2023-04-01,dates_for_filing,01JAN17,F,6.245037645448323
3,2009-11-08,2023-04-01,dates_for_filing,08NOV09,F,13.39356605065024
4,2007-12-15,2023-04-01,dates_for_filing,15DEC07,F,15.293634496919918
1,2014-12-01,2023-04-01,final_action,01DEC14,F,8.331279945242985
4,2007-03-22,2023-03-01,final_action,22MAR07,F,15.942505133470226
4,2007-12-15,2023-03-01,dates_for_filing,15DEC07,F,15.208761122518823
3,2009-11-08,2023-03-01,dates_for_filing,08NOV09,F,13.308692676249144
2A,2023-03-01,2023-03-01,dates_for_filing,C,C,0.0
2B,2017-01-01,2023-03-01,dates_for_filing,01JAN17,F,6.160164271047228
1,2016-08-08,2023-03-01,dates_for_filing,08AUG16,F,6.5598904859685145
3,2008-11-22,2023-03-01,final_action,22NOV08,F,14.269678302532512
2B,2015-09-22,2023-03-01,final_action,22SEP15,F,7.438740588637919
2A,2023-03-01,2023-03-01,final_action,C,C,0.0
1,2014-12-01,2023-03-01,final_action,01DEC14,F,8.24640657084189
4,2007-12-15,2023-02-01,dates_for_filing,15DEC07,F,15.132101300479125
3,2009-11-08,2023-02-01,dates_for_filing,08NOV09,F,13.232032854209445
2B,2017-01-01,2023-02-01,dates_for_filing,01JAN17,F,6.083504449007529
2A,2023-02-01,2023-02-01,dates_for_filing,C,C,0.0
1,2016-08-08,2023-02-01,dates_for_filing,08AUG16,F,6.483230663928816
4,2007-03-22,2023-02-01,final_action,22MAR07,F,15.865845311430528
3,2008-11-22,2023-02-01,final_action,22NOV08,F,14.193018480492814
2B,2015-09-22,2023-02-01,final_action,22SEP15,F,7.36208076659822
2A,2023-02-01,2023-02-01,final_action,C,C,0.0
1,2014-12-01,2023-02-01,final_action,01DEC14,F,8.16974674880219
4,2007-12-15,2023-01-01,dates_for_filing,15DEC07,F,15.047227926078028
3,2009-11-08,2023-01-01,dates_for_filing,08NOV09,F,13.14715947980835
2B,2017-01-01,2023-01-01,dates_for_filing,01JAN17,F,5.9986310746064335
2A,2023-01-01,2023-01-01,dates_for_filing,C,C,0.0
1,2016-08-08,2023-01-01,dates_for_filing,08AUG16,F,6.398357289527721
4,2007-03-22,2023-01-01,final_action,22MAR07,F,15.780971937029431
3,2008-11-22,2023-01-01,final_action,22NOV08,F,14.108145106091717
2B,2015-09-22,2023-01-01,final_action,22SEP15,F,7.277207392197125
2A,2023-01-01,2023-01-01,final_action,C,C,0.0
1,2014-12-01,2023-01-01,final_action,01DEC14,F,8.084873374401095
4,2007-12-15,2022-12-01,dates_for_filing,15DEC07,F,14.962354551676933
3,2009-11-08,2022-12-01,dates_for_filing,08NOV09,F,13.062286105407255
2B,2017-01-01,2022-12-01,dates_for_filing,01JAN17,F,5.9137577002053385
2A,2022-12-01,2022-12-01,dates_for_filing,C,C,0.0
1,2016-08-08,2022-12-01,dates_for_filing,08AUG16,F,6.313483915126626
4,2007-03-22,2022-12-01,final_action,22MAR07,F,15.696098562628336
3,2008-11-22,2022-12-01,final_action,22NOV08,F,14.023271731690622
2B,2015-09-22,2022-12-01,final_action,22SEP15,F,7.19233401779603
2A,2022-12-01,2022-12-01,final_action,C,C,0.0
1,2014-12-01,2022-12-01,final_action,01DEC14,F,8.0
4,2007-12-15,2022-11-01,dates_for_filing,15DEC07,F,14.880219028062971
3,2009-11-08,2022-11-01,dates_for_filing,08NOV09,F,12.980150581793293
2B,2017-01-01,2022-11-01,dates_for_filing,01JAN17,F,5.831622176591376
2A,2022-11-01,2022-11-01,dates_for_filing,C,C,0.0
1,2016-08-08,2022-11-01,dates_for_filing,08AUG16,F,6.231348391512663
4,2007-03-22,2022-11-01,final_action,22MAR07,F,15.613963039014374
2B,2015-09-22,2022-11-01,final_action,22SEP15,F,7.110198494182067
2A,2022-11-01,2022-11-01,final_action,C,C,0.0
1,2014-12-01,2022-11-01,final_action,01DEC14,F,7.917864476386037
3,2008-11-22,2022-11-01,final_action,22NOV08,F,13.94113620807666
1,2016-08-08,2022-10-01,dates_for_filing,08AUG16,F,6.146475017111568
4,2007-12-15,2022-10-01,dates_for_filing,15DEC07,F,14.795345653661876
3,2009-11-08,2022-10-01,dates_for_filing,08NOV09,F,12.895277207392198
2B,2017-01-01,2022-10-01,dates_for_filing,01JAN17,F,5.746748802190281
2A,2022-10-01,2022-10-01,dates_for_filing,C,C,0.0
4,2007-03-22,2022-10-01,final_action,22MAR07,F,15.529089664613279
3,2008-11-22,2022-10-01,final_action,22NOV08,F,13.856262833675565
2B,2015-09-22,2022-10-01,final_action,22SEP15,F,7.025325119780972
2A,2022-10-01,2022-10-01,final_action,C,C,0.0
1,2014-12-01,2022-10-01,final_action,01DEC14,F,7.832991101984942
1,2016-08-08,2022-09-01,dates_for_filing,08AUG16,F,6.064339493497604
3,2009-11-08,2022-09-01,dates_for_filing,08NOV09,F,12.813141683778234
2B,2017-01-01,2022-09-01,dates_for_filing,01JAN17,F,5.664613278576318
2A,2022-09-01,2022-09-01,dates_for_filing,C,C,0.0
4,2007-12-15,2022-09-01,dates_for_filing,15DEC07,F,14.713210130047912
4,2007-03-22,2022-09-01,final_action,22MAR07,F,15.446954140999315
2A,2022-09-01,2022-09-01,final_action,C,C,0.0
1,2014-12-01,2022-09-01,final_action,01DEC14,F,7.750855578370979
3,2008-11-22,2022-09-01,final_action,22NOV08,F,13.774127310061601
2B,2015-09-22,2022-09-01,final_action,22SEP15,F,6.9431895961670085
2A,2022-08-01,2022-08-01,final_action,C,C,0.0
2B,2015-09-22,2022-08-01,final_action,22SEP15,F,6.8583162217659135
3,2008-11-22,2022-08-01,final_action,22NOV08,F,13.689253935660506
4,2007-03-22,2022-08-01,final_action,22MAR07,F,15.36208076659822
1,2016-08-08,2022-08-01,dates_for_filing,08AUG16,F,5.979466119096509
2A,2022-08-01,2022-08-01,dates_for_filing,C,C,0.0
2B,2017-01-01,2022-08-01,dates_for_filing,01JAN17,F,5.579739904175223
3,2009-11-08,2022-08-01,dates_for_filing,08NOV09,F,12.728268309377139
4,2007-12-15,2022-08-01,dates_for_filing,15DEC07,F,14.628336755646817
1,2014-12-01,2022-08-01,final_action,01DEC14,F,7.665982203969883
1,2016-07-01,2022-07-01,dates_for_filing,01JUL16,F,5.9986310746064335
4,2007-11-08,2022-07-01,dates_for_filing,08NOV07,F,14.64476386036961
3,2009-10-01,2022-07-01,dates_for_filing,01OCT09,F,12.747433264887064
2B,2016-10-01,2022-07-01,dates_for_filing,01OCT16,F,5.746748802190281
2A,2022-07-01,2022-07-01,dates_for_filing,C,C,0.0
4,2007-03-22,2022-07-01,final_action,22MAR07,F,15.277207392197125
3,2008-11-22,2022-07-01,final_action,22NOV08,F,13.604380561259411
2B,2015-09-22,2022-07-01,final_action,22SEP15,F,6.7734428473648185
2A,2022-07-01,2022-07-01,final_action,C,C,0.0
1,2014-12-01,2022-07-01,final_action,01DEC14,F,7.581108829568788
1,2016-05-15,2022-06-01,dates_for_filing,15MAY16,F,6.04517453798768
4,2007-10-01,2022-06-01,dates_for_filing,01OCT07,F,14.666666666666666
3,2009-08-22,2022-06-01,dates_for_filing,22AUG09,F,12.774811772758385
2B,2016-09-22,2022-06-01,dates_for_filing,22SEP16,F,5.689253935660506
2A,2022-06-01,2022-06-01,dates_for_filing,C,C,0.0
4,2007-03-22,2022-06-01,final_action,22MAR07,F,15.195071868583161
3,2008-11-22,2022-06-01,final_action,22NOV08,F,13.522245037645447
2B,2015-09-22,2022-06-01,final_action,22SEP15,F,6.691307323750856
2A,2022-06-01,2022-06-01,final_action,C,C,0.0
1,2014-12-01,2022-06-01,final_action,01DEC14,F,7.498973305954825
4,2007-03-22,2022-05-01,final_action,22MAR07,F,15.110198494182066
4,2007-10-01,2022-05-01,dates_for_filing,01OCT07,F,14.581793292265571
3,2009-08-22,2022-05-01,dates_for_filing,22AUG09,F,12.68993839835729
2A,2022-05-01,2022-05-01,dates_for_filing,C,C,0.0
2B,2016-09-22,2022-05-01,dates_for_filing,22SEP16,F,5.604380561259411
1,2016-05-15,2022-05-01,dates_for_filing,15MAY16,F,5.960301163586585
2B,2015-09-22,2022-05-01,final_action,22SEP15,F,6.606433949349761
2A,2022-05-01,2022-05-01,final_action,C,C,0.0
1,2014-12-01,2022-05-01,final_action,01DEC14,F,7.41409993155373
3,2008-11-22,2022-05-01,final_action,22NOV08,F,13.437371663244353
1,2016-05-15,2022-04-01,dates_for_filing,15MAY16,F,5.878165639972622
4,2007-10-01,2022-04-01,dates_for_filing,01OCT07,F,14.499657768651609
3,2009-08-22,2022-04-01,dates_for_filing,22AUG09,F,12.607802874743326
2B,2016-09-22,2022-04-01,dates_for_filing,22SEP16,F,5.522245037645448
2A,2022-04-01,2022-04-01,dates_for_filing,C,C,0.0
4,2007-03-22,2022-04-01,final_action,22MAR07,F,15.028062970568104
3,2008-11-22,2022-04-01,final_action,22NOV08,F,13.35523613963039
2B,2015-09-22,2022-04-01,final_action,22SEP15,F,6.524298425735798
2A,2022-04-01,2022-04-01,final_action,C,C,0.0
1,2014-12-01,2022-04-01,final_action,01DEC14,F,7.3319644079397674
4,2007-10-01,2022-03-01,dates_for_filing,01OCT07,F,14.414784394250514
3,2009-08-22,2022-03-01,dates_for_filing,22AUG09,F,12.522929500342231
2B,2016-09-22,2022-03-01,dates_for_filing,22SEP16,F,5.437371663244353
2A,2021-12-01,2022-03-01,dates_for_filing,01DEC21,F,0.2464065708418891
1,2016-05-15,2022-03-01,dates_for_filing,15MAY16,F,5.793292265571527
4,2007-03-22,2022-03-01,final_action,22MAR07,F,14.94318959616701
3,2008-11-22,2022-03-01,final_action,22NOV08,F,13.270362765229295
2B,2015-09-22,2022-03-01,final_action,22SEP15,F,6.439425051334703
2A,2022-03-01,2022-03-01,final_action,C,C,0.0
1,2014-12-01,2022-03-01,final_action,01DEC14,F,7.2470910335386725
4,2007-10-01,2022-02-01,dates_for_filing,01OCT07,F,14.338124572210814
3,2009-08-22,2022-02-01,dates_for_filing,22AUG09,F,12.446269678302533
2B,2016-09-22,2022-02-01,dates_for_filing,22SEP16,F,5.360711841204655
2A,2021-10-01,2022-02-01,dates_for_filing,01OCT21,F,0.33675564681724846
1,2016-05-15,2022-02-01,dates_for_filing,15MAY16,F,5.716632443531828
4,2007-03-22,2022-02-01,final_action,22MAR07,F,14.86652977412731
3,2008-11-22,2022-02-01,final_action,22NOV08,F,13.193702943189596
2B,2015-09-22,2022-02-01,final_action,22SEP15,F,6.362765229295003
2A,2022-02-01,2022-02-01,final_action,C,C,0.0
1,2014-12-01,2022-02-01,final_action,01DEC14,F,7.170431211498974
4,2007-10-01,2022-01-01,dates_for_filing,01OCT07,F,14.25325119780972
3,2009-08-22,2022-01-01,dates_for_filing,22AUG09,F,12.361396303901437
2B,2016-09-22,2022-01-01,dates_for_filing,22SEP16,F,5.27583846680356
2A,2021-10-01,2022-01-01,dates_for_filing,01OCT21,F,0.2518822724161533
1,2016-05-15,2022-01-01,dates_for_filing,15MAY16,F,5.631759069130732
4,2007-03-22,2022-01-01,final_action,22MAR07,F,14.781656399726215
3,2008-11-22,2022-01-01,final_action,22NOV08,F,13.1088295687885
2B,2015-09-22,2022-01-01,final_action,22SEP15,F,6.277891854893908
2A,2022-01-01,2022-01-01,final_action,C,C,0.0
1,2014-12-01,2022-01-01,final_action,01DEC14,F,7.085557837097878
4,2007-10-01,2021-12-01,dates_for_filing,01OCT07,F,14.168377823408624
3,2009-08-22,2021-12-01,dates_for_filing,22AUG09,F,12.276522929500342
2B,2016-09-22,2021-12-01,dates_for_filing,22SEP16,F,5.190965092402464
2A,2021-09-01,2021-12-01,dates_for_filing,01SEP21,F,0.24914442162902123
1,2016-05-15,2021-12-01,dates_for_filing,15MAY16,F,5.546885694729637
4,2007-03-22,2021-12-01,final_action,22MAR07,F,14.69678302532512
3,2008-11-22,2021-12-01,final_action,22NOV08,F,13.023956194387406
2B,2015-09-22,2021-12-01,final_action,22SEP15,F,6.193018480492813
2A,2021-12-01,2021-12-01,final_action,C,C,0.0
1,2014-12-01,2021-12-01,final_action,01DEC14,F,7.000684462696783
4,2007-10-01,2021-11-01,dates_for_filing,01OCT07,F,14.08624229979466
3,2009-08-22,2021-11-01,dates_for_filing,22AUG09,F,12.19438740588638
2B,2016-09-22,2021-11-01,dates_for_filing,22SEP16,F,5.108829568788501
2A,2021-06-01,2021-11-01,dates_for_filing,01JUN21,F,0.4188911704312115
1,2016-05-15,2021-11-01,dates_for_filing,15MAY16,F,5.464750171115674
4,2007-03-22,2021-11-01,final_action,22MAR07,F,14.614647501711156
2B,2015-09-22,2021-11-01,final_action,22SEP15,F,6.11088295687885
2A,2021-11-01,2021-11-01,final_action,C,C,0.0
1,2014-12-01,2021-11-01,final_action,01DEC14,F,6.91854893908282
3,2008-11-22,2021-11-01,final_action,22NOV08,F,12.941820670773442
1,2016-05-15,2021-10-01,dates_for_filing,15MAY16,F,5.379876796714579
4,2007-10-01,2021-10-01,dates_for_filing,01OCT07,F,14.001368925393566
3,2009-08-22,2021-10-01,dates_for_filing,22AUG09,F,12.109514031485284
2B,2016-09-22,2021-10-01,dates_for_filing,22SEP16,F,5.023956194387406
2A,2021-06-01,2021-10-01,dates_for_filing,01JUN21,F,0.33401779603011633
4,2007-03-22,2021-10-01,final_action,22MAR07,F,14.529774127310061
3,2008-11-22,2021-10-01,final_action,22NOV08,F,12.856947296372347
2B,2015-09-22,2021-10-01,final_action,22SEP15,F,6.026009582477755
2A,2021-10-01,2021-10-01,final_action,C,C,0.0
1,2014-12-01,2021-10-01,final_action,01DEC14,F,6.833675564681725
4,2007-10-01,2021-09-01,dates_for_filing,01OCT07,F,13.919233401779604
3,2009-08-22,2021-09-01,dates_for_filing,22AUG09,F,12.02737850787132
2B,2016-09-22,2021-09-01,dates_for_filing,22SEP16,F,4.941820670773443
2A,2021-06-01,2021-09-01,dates_for_filing,01JUN21,F,0.2518822724161533
1,2016-05-15,2021-09-01,dates_for_filing,15MAY16,F,5.297741273100616
4,2007-03-22,2021-09-01,final_action,22MAR07,F,14.447638603696099
2A,2021-09-01,2021-09-01,final_action,C,C,0.0
1,2014-12-01,2021-09-01,final_action,01DEC14,F,6.751540041067762
3,2008-11-22,2021-09-01,final_action,22NOV08,F,12.774811772758385
2B,2015-09-22,2021-09-01,final_action,22SEP15,F,5.943874058863792
1,2014-11-22,2021-08-01,final_action,22NOV14,F,6.691307323750856
2A,2021-08-01,2021-08-01,final_action,C,C,0.0
2B,2015-09-22,2021-08-01,final_action,22SEP15,F,5.859000684462697
3,2008-11-08,2021-08-01,final_action,08NOV08,F,12.728268309377139
4,2007-03-01,2021-08-01,final_action,01MAR07,F,14.420260095824778
2A,2021-06-01,2021-08-01,dates_for_filing,01JUN21,F,0.16700889801505817
2B,2016-09-22,2021-08-01,dates_for_filing,22SEP16,F,4.856947296372348
3,2009-08-22,2021-08-01,dates_for_filing,22AUG09,F,11.942505133470226
4,2007-10-01,2021-08-01,dates_for_filing,01OCT07,F,13.834360027378509
1,2016-05-15,2021-08-01,dates_for_filing,15MAY16,F,5.212867898699521
1,2016-05-15,2021-07-01,dates_for_filing,15MAY16,F,5.127994524298426
4,2007-10-01,2021-07-01,dates_for_filing,01OCT07,F,13.749486652977414
3,2009-08-22,2021-07-01,dates_for_filing,22AUG09,F,11.85763175906913
2B,2016-09-22,2021-07-01,dates_for_filing,22SEP16,F,4.772073921971253
2A,2021-06-01,2021-07-01,dates_for_filing,01JUN21,F,0.08213552361396304
4,2007-02-08,2021-07-01,final_action,08FEB07,F,14.392881587953456
3,2008-11-01,2021-07-01,final_action,01NOV08,F,12.66255989048597
2B,2015-09-15,2021-07-01,final_action,15SEP15,F,5.793292265571527
2A,2021-07-01,2021-07-01,final_action,C,C,0.0
1,2014-11-15,2021-07-01,final_action,15NOV14,F,6.625598904859685
4,2007-10-01,2021-06-01,dates_for_filing,01OCT07,F,13.66735112936345
3,2009-08-01,2021-06-01,dates_for_filing,01AUG09,F,11.832991101984941
2B,2016-08-15,2021-06-01,dates_for_filing,15AUG16,F,4.7939767282683095
2A,2021-05-01,2021-06-01,dates_for_filing,01MAY21,F,0.08487337440109514
1,2016-03-01,2021-06-01,dates_for_filing,01MAR16,F,5.25119780971937
4,2006-12-08,2021-06-01,final_action,08DEC06,F,14.480492813141684
3,2008-09-01,2021-06-01,final_action,01SEP08,F,12.747433264887064
2B,2015-08-22,2021-06-01,final_action,22AUG15,F,5.776865160848733
2A,2021-06-01,2021-06-01,final_action,C,C,0.0
1,2014-11-01,2021-06-01,final_action,01NOV14,F,6.581793292265571
4,2007-10-01,2021-05-01,dates_for_filing,01OCT07,F,13.582477754962355
3,2009-06-22,2021-05-01,dates_for_filing,22JUN09,F,11.85763175906913
2B,2016-06-22,2021-05-01,dates_for_filing,22JUN16,F,4.856947296372348
2A,2021-04-01,2021-05-01,dates_for_filing,01APR21,F,0.08213552361396304
1,2015-10-01,2021-05-01,dates_for_filing,01OCT15,F,5.582477754962355
4,2006-11-08,2021-05-01,final_action,08NOV06,F,14.477754962354553
2B,2015-08-15,2021-05-01,final_action,15AUG15,F,5.711156741957564
2A,2021-05-01,2021-05-01,final_action,C,C,0.0
1,2014-10-22,2021-05-01,final_action,22OCT14,F,6.524298425735798
3,2008-08-22,2021-05-01,final_action,22AUG08,F,12.68993839835729
1,2015-09-15,2021-04-01,dates_for_filing,15SEP15,F,5.544147843942505
4,2007-10-01,2021-04-01,dates_for_filing,01OCT07,F,13.500342231348391
3,2009-06-22,2021-04-01,dates_for_filing,22JUN09,F,11.775496235455167
2B,2016-06-15,2021-04-01,dates_for_filing,15JUN16,F,4.7939767282683095
2A,2021-03-01,2021-04-01,dates_for_filing,01MAR21,F,0.08487337440109514
4,2006-11-01,2021-04-01,final_action,01NOV06,F,14.414784394250514
3,2008-08-08,2021-04-01,final_action,08AUG08,F,12.646132785763175
2B,2015-08-08,2021-04-01,final_action,08AUG15,F,5.648186173853525
2A,2021-04-01,2021-04-01,final_action,C,C,0.0
1,2014-10-08,2021-04-01,final_action,08OCT14,F,6.480492813141684
2A,2021-02-01,2021-03-01,dates_for_filing,01FEB21,F,0.07665982203969883
4,2007-10-01,2021-03-01,dates_for_filing,01OCT07,F,13.415468856947296
3,2009-06-22,2021-03-01,dates_for_filing,22JUN09,F,11.690622861054072
2B,2016-05-22,2021-03-01,dates_for_filing,22MAY16,F,4.774811772758385
1,2015-08-08,2021-03-01,dates_for_filing,08AUG15,F,5.563312799452429
4,2006-10-22,2021-03-01,final_action,22OCT06,F,14.35728952772074
3,2008-08-01,2021-03-01,final_action,01AUG08,F,12.580424366872005
2B,2015-07-22,2021-03-01,final_action,22JUL15,F,5.6098562628336754
2A,2021-03-01,2021-03-01,final_action,C,C,0.0
1,2014-09-22,2021-03-01,final_action,22SEP14,F,6.439425051334703
1,2015-08-08,2021-02-01,dates_for_filing,08AUG15,F,5.486652977412731
4,2007-10-01,2021-02-01,dates_for_filing,01OCT07,F,13.338809034907598
3,2009-06-22,2021-02-01,dates_for_filing,22JUN09,F,11.613963039014374
2B,2016-05-22,2021-02-01,dates_for_filing,22MAY16,F,4.698151950718686
2A,2021-01-01,2021-02-01,dates_for_filing,01JAN21,F,0.08487337440109514
3,2008-07-15,2021-02-01,final_action,15JUL08,F,12.550308008213552
4,2006-10-15,2021-02-01,final_action,15OCT06,F,14.299794661190965
2B,2015-07-15,2021-02-01,final_action,15JUL15,F,5.552361396303901
2A,2021-02-01,2021-02-01,final_action,C,C,0.0
1,2014-09-15,2021-02-01,final_action,15SEP14,F,6.381930184804928
3,2009-06-01,2021-01-01,dates_for_filing,01JUN09,F,11.586584531143053
2B,2016-05-01,2021-01-01,dates_for_filing,01MAY16,F,4.670773442847365
1,2015-07-22,2021-01-01,dates_for_filing,22JUL15,F,5.448323066392882
4,2007-09-15,2021-01-01,dates_for_filing,15SEP07,F,13.297741273100616
2A,2020-08-01,2021-01-01,dates_for_filing,01AUG20,F,0.4188911704312115
4,2006-10-08,2021-01-01,final_action,08OCT06,F,14.234086242299794
1,2014-09-15,2021-01-01,final_action,15SEP14,F,6.297056810403833
3,2008-07-08,2021-01-01,final_action,08JUL08,F,12.484599589322382
2B,2015-07-08,2021-01-01,final_action,08JUL15,F,5.486652977412731
2A,2021-01-01,2021-01-01,final_action,C,C,0.0
4,2007-09-15,2020-12-01,dates_for_filing,15SEP07,F,13.212867898699521
3,2009-06-01,2020-12-01,dates_for_filing,01JUN09,F,11.501711156741958
2B,2016-05-01,2020-12-01,dates_for_filing,01MAY16,F,4.58590006844627
2A,2020-08-01,2020-12-01,dates_for_filing,01AUG20,F,0.33401779603011633
1,2015-07-22,2020-12-01,dates_for_filing,22JUL15,F,5.363449691991787
4,2006-09-22,2020-12-01,final_action,22SEP06,F,14.193018480492814
3,2008-06-15,2020-12-01,final_action,15JUN08,F,12.462696783025326
2B,2015-07-08,2020-12-01,final_action,08JUL15,F,5.401779603011636
2A,2020-12-01,2020-12-01,final_action,C,C,0.0
1,2014-09-15,2020-12-01,final_action,15SEP14,F,6.2121834360027375
4,2007-09-15,2020-11-01,dates_for_filing,15SEP07,F,13.130732375085557
3,2009-06-01,2020-11-01,dates_for_filing,01JUN09,F,11.419575633127995
2B,2016-05-01,2020-11-01,dates_for_filing,01MAY16,F,4.503764544832307
2A,2020-08-01,2020-11-01,dates_for_filing,01AUG20,F,0.2518822724161533
1,2015-07-22,2020-11-01,dates_for_filing,22JUL15,F,5.281314168377824
4,2006-09-22,2020-11-01,final_action,22SEP06,F,14.11088295687885
2B,2015-07-08,2020-11-01,final_action,08JUL15,F,5.319644079397673
2A,2020-11-01,2020-11-01,final_action,C,C,0.0
1,2014-09-15,2020-11-01,final_action,15SEP14,F,6.1300479123887746
3,2008-06-15,2020-11-01,final_action,15JUN08,F,12.380561259411362
1,2014-09-15,2020-10-01,final_action,15SEP14,F,6.04517453798768
2A,2020-10-01,2020-10-01,final_action,C,C,0.0
2B,2015-07-08,2020-10-01,final_action,08JUL15,F,5.234770704996578
3,2008-06-15,2020-10-01,final_action,15JUN08,F,12.295687885010267
4,2006-09-22,2020-10-01,final_action,22SEP06,F,14.026009582477755
1,2015-07-22,2020-10-01,dates_for_filing,22JUL15,F,5.196440793976728
2A,2020-08-01,2020-10-01,dates_for_filing,01AUG20,F,0.16700889801505817
2B,2016-05-01,2020-10-01,dates_for_filing,01MAY16,F,4.418891170431212
3,2009-06-01,2020-10-01,dates_for_filing,01JUN09,F,11.3347022587269
4,2007-09-15,2020-10-01,dates_for_filing,15SEP07,F,13.045859000684462
3,2009-06-01,2020-09-01,dates_for_filing,01JUN09,F,11.252566735112936
2A,2020-08-01,2020-09-01,dates_for_filing,01AUG20,F,0.08487337440109514
4,2007-09-15,2020-09-01,dates_for_filing,15SEP07,F,12.9637234770705
2B,2016-05-01,2020-09-01,dates_for_filing,01MAY16,F,4.336755646817249
1,2015-07-22,2020-09-01,dates_for_filing,22JUL15,F,5.114305270362765
4,2006-09-22,2020-09-01,final_action,22SEP06,F,13.943874058863791
3,2008-06-15,2020-09-01,final_action,15JUN08,F,12.213552361396303
2B,2015-07-08,2020-09-01,final_action,08JUL15,F,5.152635181382615
2A,2020-09-01,2020-09-01,final_action,C,C,0.0
1,2014-09-15,2020-09-01,final_action,15SEP14,F,5.963039014373717
1,2015-06-08,2020-08-01,dates_for_filing,08JUN15,F,5.149897330595483
4,2007-09-01,2020-08-01,dates_for_filing,01SEP07,F,12.917180013689254
3,2009-05-08,2020-08-01,dates_for_filing,08MAY09,F,11.233401779603012
2B,2016-03-15,2020-08-01,dates_for_filing,15MAR16,F,4.380561259411362
2A,2020-07-01,2020-08-01,dates_for_filing,01JUL20,F,0.08487337440109514
3,2008-06-01,2020-08-01,final_action,01JUN08,F,12.167008898015059
4,2006-09-08,2020-08-01,final_action,08SEP06,F,13.897330595482547
2B,2015-06-08,2020-08-01,final_action,08JUN15,F,5.149897330595483
2A,2020-08-01,2020-08-01,final_action,C,C,0.0
1,2014-08-15,2020-08-01,final_action,15AUG14,F,5.963039014373717
3,2009-04-15,2020-07-01,dates_for_filing,15APR09,F,11.211498973305956
2B,2016-02-01,2020-07-01,dates_for_filing,01FEB16,F,4.413415468856948
1,2015-04-22,2020-07-01,dates_for_filing,22APR15,F,5.193702943189596
4,2007-08-15,2020-07-01,dates_for_filing,15AUG07,F,12.878850102669405
2A,2020-06-01,2020-07-01,dates_for_filing,01JUN20,F,0.08213552361396304
3,2008-05-08,2020-07-01,final_action,08MAY08,F,12.147843942505133
4,2006-08-22,2020-07-01,final_action,22AUG06,F,13.859000684462696
2B,2015-05-01,2020-07-01,final_action,01MAY15,F,5.169062286105407
2A,2020-07-01,2020-07-01,final_action,C,C,0.0
1,2014-07-08,2020-07-01,final_action,08JUL14,F,5.982203969883641
1,2014-05-22,2020-06-01,final_action,22MAY14,F,6.028747433264887
2A,2020-06-01,2020-06-01,final_action,C,C,0.0
2B,2015-03-15,2020-06-01,final_action,15MAR15,F,5.215605749486653
3,2008-04-15,2020-06-01,final_action,15APR08,F,12.128678986995208
4,2006-08-08,2020-06-01,final_action,08AUG06,F,13.815195071868583
1,2015-02-15,2020-06-01,dates_for_filing,15FEB15,F,5.292265571526352
2A,2020-05-01,2020-06-01,dates_for_filing,01MAY20,F,0.08487337440109514
2B,2015-12-01,2020-06-01,dates_for_filing,01DEC15,F,4.501026694045175
3,2009-03-15,2020-06-01,dates_for_filing,15MAR09,F,11.214236824093087
4,2007-07-31,2020-06-01,dates_for_filing,31JUL07,F,12.837782340862423
3,2008-12-15,2020-05-01,dates_for_filing,15DEC08,F,11.375770020533881
